Lineage,Days,England,Scotland,Wales,Northern Ireland
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-09,15,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-10,12,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-11,9,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-12,7,0,0,0
UK5,2020-04-13,4,0,0,0
UK5,2020-04-13,4,0,0,0
UK5,2020-04-13,4,0,0,0
UK5,2020-04-13,4,0,0,0
UK5,2020-04-14,4,0,0,0
UK5,2020-04-14,4,0,0,0
UK5,2020-04-14,4,0,0,0
UK5,2020-04-14,4,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-15,8,0,0,0
UK5,2020-04-16,4,0,0,0
UK5,2020-04-16,4,0,0,0
UK5,2020-04-16,4,0,0,0
UK5,2020-04-16,4,0,0,0
UK5,2020-04-17,6,0,0,0
UK5,2020-04-17,6,0,0,0
UK5,2020-04-17,6,0,0,0
UK5,2020-04-17,6,0,0,0
UK5,2020-04-17,6,0,0,0
UK5,2020-04-17,6,0,0,0
UK5,2020-04-18,4,0,0,0
UK5,2020-04-18,4,0,0,0
UK5,2020-04-18,4,0,0,0
UK5,2020-04-18,4,0,0,0
UK5,2020-04-19,6,0,0,0
UK5,2020-04-19,6,0,0,0
UK5,2020-04-19,6,0,0,0
UK5,2020-04-19,6,0,0,0
UK5,2020-04-19,6,0,0,0
UK5,2020-04-19,6,0,0,0
UK5,2020-04-20,4,0,0,0
UK5,2020-04-20,4,0,0,0
UK5,2020-04-20,4,0,0,0
UK5,2020-04-20,4,0,0,0
UK5,2020-04-21,5,0,0,0
UK5,2020-04-21,5,0,0,0
UK5,2020-04-21,5,0,0,0
UK5,2020-04-21,5,0,0,0
UK5,2020-04-21,5,0,0,0
UK5,2020-04-22,6,0,0,0
UK5,2020-04-22,6,0,0,0
UK5,2020-04-22,6,0,0,0
UK5,2020-04-22,6,0,0,0
UK5,2020-04-22,6,0,0,0
UK5,2020-04-22,6,0,0,0
UK5,2020-04-23,2,0,0,0
UK5,2020-04-23,2,0,0,0
UK5,2020-04-24,1,0,0,0
UK5,2020-04-25,4,0,0,0
UK5,2020-04-25,4,0,0,0
UK5,2020-04-25,4,0,0,0
UK5,2020-04-25,4,0,0,0
UK5,2020-04-26,3,0,0,0
UK5,2020-04-26,3,0,0,0
UK5,2020-04-26,3,0,0,0
UK5,2020-04-27,2,0,0,0
UK5,2020-04-27,2,0,0,0
UK5,2020-04-28,5,0,0,0
UK5,2020-04-28,5,0,0,0
UK5,2020-04-28,5,0,0,0
UK5,2020-04-28,5,0,0,0
UK5,2020-04-28,5,0,0,0
UK5,2020-04-29,5,0,0,0
UK5,2020-04-29,5,0,0,0
UK5,2020-04-29,5,0,0,0
UK5,2020-04-29,5,0,0,0
UK5,2020-04-29,5,0,0,0
UK5,2020-04-30,4,0,0,0
UK5,2020-04-30,4,0,0,0
